Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.5;0.4397368501830908
ssn-REGNET;truck;2.0;0.43621399176954734;0.4555555555555555
ssn-REGNET;bus;2.0;1.0000000000000004;0.9888888888888892
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;0.5308095238095238;0.9888888888888892
ssn-REGNET;pedestrian;2.0;0.027380952380952377;0.07086716245967645
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;0.0;0.0
ssn-REGNET;traffic_cone;2.0;0.16666666666666666;0.0
ssn-REGNET;barrier;2.0;0.0;0.0
