Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.6222222222222222;0.5111111111111112
ssn-REGNET;truck;2.0;0.0;0.0
ssn-REGNET;bus;2.0;0.9958847736625516;0.994787172732662
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;1.0000000000000004;0.9666666666666668
ssn-REGNET;pedestrian;2.0;0.0;0.0
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;0.0;0.0
ssn-REGNET;traffic_cone;2.0;0.0991769547325103;0.06561401368087573
ssn-REGNET;barrier;2.0;0.9992283950617288;0.9874028069823508
