Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.99647266313933;nan
ssn-REGNET;truck;2.0;1.0000000000000004;0.9999037318623178
ssn-REGNET;bus;2.0;0.0;0.0
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;1.0000000000000004;0.977777777777778
ssn-REGNET;pedestrian;2.0;0.5747901234567901;0.6836393726771817
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;0.9901234567901236;0.9888888888888892
ssn-REGNET;traffic_cone;2.0;0.35555555555555557;0.39999998608625553
ssn-REGNET;barrier;2.0;0.5825323428286391;0.4966214618934252
