Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.522339800117578;0.6790997102736803
ssn-REGNET;truck;2.0;0.10061728395061727;0.11052736400643921
ssn-REGNET;bus;2.0;0.9938271604938275;0.9936073556316533
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;0.0;0.0
ssn-REGNET;pedestrian;2.0;1.0000000000000004;0.9888888888888892
ssn-REGNET;motorcycle;2.0;0.9938271604938275;0.9937240214208467
ssn-REGNET;bicycle;2.0;1.0000000000000004;0.9999777782190021
ssn-REGNET;traffic_cone;2.0;0.0;0.0
ssn-REGNET;barrier;2.0;0.0;0.0
