Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.36636067019400353;0.032376601943293025
ssn-REGNET;truck;2.0;0.0;0.0
ssn-REGNET;bus;2.0;0.0;0.0
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;0.9938271604938275;0.8557917189233267
ssn-REGNET;pedestrian;2.0;0.11111111111111112;0.1666067151547673
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;1.0000000000000004;0.9999932127048677
ssn-REGNET;traffic_cone;2.0;0.4666666666666666;0.4777617400213725
ssn-REGNET;barrier;2.0;0.19829218106995883;0.33311177649774726
