Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.5243894993894993;0.40499924671504156
ssn-REGNET;truck;2.0;1.0000000000000004;0.9997744027540515
ssn-REGNET;bus;2.0;0.0;0.0
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;1.0000000000000004;0.9915590283408178
ssn-REGNET;pedestrian;2.0;0.44032921810699593;0.4663576202780243
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;0.2555555555555556;0.322125559000746
ssn-REGNET;traffic_cone;2.0;0.16666666666666666;0.12222222222222222
ssn-REGNET;barrier;2.0;0.0;0.0
