Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.3921316872427984;0.30122311993608225
ssn-REGNET;truck;2.0;0.0;0.0
ssn-REGNET;bus;2.0;0.0;0.0
ssn-REGNET;trailer;2.0;1.0000000000000004;0.8666666666666668
ssn-REGNET;construction_vehicle;2.0;0.0;0.0
ssn-REGNET;pedestrian;2.0;1.0000000000000004;0.9852704763615532
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;0.0;0.0
ssn-REGNET;traffic_cone;2.0;0.2555555555555556;0.1975104942252874
ssn-REGNET;barrier;2.0;0.5888888888888889;0.5888888888888889
