Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.9682815500685874;0.9618750967895011
ssn-REGNET;truck;2.0;0.6222222222222222;0.7253150615080851
ssn-REGNET;bus;2.0;0.0;0.0
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;1.0000000000000004;0.8111111111111113
ssn-REGNET;pedestrian;2.0;0.2843621399176955;0.19442655638972597
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;0.2555555555555556;0.2569267378675889
ssn-REGNET;traffic_cone;2.0;0.07243827160493828;0.06449575324957663
ssn-REGNET;barrier;2.0;0.0;0.0
