Model;class_name;dist_th;AP;AP_crit
ssn-REGNET;car;2.0;0.6758803644914757;0.8169353622700638
ssn-REGNET;truck;2.0;0.7376543209876544;0.9992808151239252
ssn-REGNET;bus;2.0;0.0;0.0
ssn-REGNET;trailer;2.0;0.0;0.0
ssn-REGNET;construction_vehicle;2.0;1.0000000000000004;0.9444444444444446
ssn-REGNET;pedestrian;2.0;0.0;0.0
ssn-REGNET;motorcycle;2.0;0.0;0.0
ssn-REGNET;bicycle;2.0;1.0000000000000004;0.9888888888888892
ssn-REGNET;traffic_cone;2.0;0.43475432079376575;0.5195526339680256
ssn-REGNET;barrier;2.0;0.9888888888888892;0.8238041700209566
